Time,Coast,East,Far_West,North,North_Central,South,South_Central,West
2017-02-14 08:00:00+00:00,7948.12,1007.01,2203.67,823.15,8718.46,2309.81,4153.17,1175.41
2017-02-14 09:00:00+00:00,8081.94,1004.45,2181.18,854.92,9096.76,2331.3,4154.7,1188.71
2017-02-14 10:00:00+00:00,8627.72,1052.53,2153.02,913.88,10095.21,2462.97,4457.62,1266.98
2017-02-14 11:00:00+00:00,9519.93,1203.1,2198.15,1008.58,11746.38,2791.26,5093.99,1357.74
2017-02-14 12:00:00+00:00,9940.84,1283.26,2237.19,1054.79,12508.82,2851.74,5387.64,1400.83
2017-02-14 13:00:00+00:00,10147.95,1313.27,2213.77,1073.21,12594.54,2743.26,5356.52,1382.12
2017-02-14 14:00:00+00:00,10085.45,1338.46,2218.15,1092.37,12786.77,2732.52,5450.82,1391.46
2017-02-14 15:00:00+00:00,9971.57,1356.09,2201.05,1090.23,13079.67,2709.29,5526.65,1384.06
2017-02-14 16:00:00+00:00,9951.64,1356.61,2179.47,1096.87,13225.26,2683.14,5487.74,1352.59
2017-02-14 17:00:00+00:00,9991.98,1354.75,2222.93,1108.05,13209.58,2671.59,5438.18,1305.87
2017-02-14 18:00:00+00:00,9998.23,1357.08,2238.85,1120.33,13017.08,2730.15,5398.79,1323.0
2017-02-14 19:00:00+00:00,9850.8,1342.09,2233.55,1109.78,12902.27,2805.18,5362.05,1337.61
2017-02-14 20:00:00+00:00,9694.14,1354.68,2240.23,1083.19,12928.42,2864.79,5380.53,1357.0
2017-02-14 21:00:00+00:00,9567.13,1391.83,2274.42,1067.43,13262.91,2890.39,5469.31,1386.89
2017-02-14 22:00:00+00:00,9551.45,1445.77,2294.61,1090.64,13904.92,2843.34,5690.25,1412.1
2017-02-14 23:00:00+00:00,9917.49,1544.47,2349.26,1104.79,14587.38,2886.06,6171.0,1474.67
2017-02-15 00:00:00+00:00,9988.63,1533.39,2364.34,1089.4,14636.41,2958.33,6296.94,1479.65
2017-02-15 01:00:00+00:00,9829.97,1500.17,2333.01,1071.66,14433.17,2902.7,6222.1,1487.57
2017-02-15 02:00:00+00:00,9462.77,1435.75,2273.25,1038.92,13898.13,2787.8,5967.27,1436.48
2017-02-15 03:00:00+00:00,8922.35,1335.07,2238.29,992.96,12915.67,2603.64,5567.9,1363.59
2017-02-15 04:00:00+00:00,8436.4,1275.55,2192.09,948.67,12022.3,2389.5,5177.58,1314.31
2017-02-15 05:00:00+00:00,8036.38,1199.45,2170.3,929.25,11303.24,2202.4,4923.63,1287.79
2017-02-15 06:00:00+00:00,7867.45,1169.1,2168.41,913.99,10970.06,2106.24,4819.03,1280.4
2017-02-15 07:00:00+00:00,7820.01,1161.62,2162.69,907.06,10854.39,2065.66,4775.1,1275.8
2017-02-15 08:00:00+00:00,7872.64,1171.47,2175.27,908.48,11030.71,2082.23,4811.85,1276.46
2017-02-15 09:00:00+00:00,8130.77,1199.2,2194.53,938.86,11476.65,2122.01,5008.96,1307.82
2017-02-15 10:00:00+00:00,8838.05,1303.86,2240.23,993.47,12542.61,2321.46,5544.09,1385.57
2017-02-15 11:00:00+00:00,9824.91,1520.15,2317.3,1078.66,14150.21,2747.65,6452.44,1502.32
2017-02-15 12:00:00+00:00,10151.6,1546.5,2339.91,1089.23,14605.05,2871.0,6765.96,1548.57
2017-02-15 13:00:00+00:00,10219.29,1524.03,2286.56,1082.81,13835.86,2787.9,6486.1,1444.22
2017-02-15 14:00:00+00:00,10289.59,1492.68,2213.06,1096.89,13214.17,2776.73,6197.73,1345.36
2017-02-15 15:00:00+00:00,10274.55,1431.3,2175.25,1067.48,12737.72,2754.0,5919.15,1274.22
2017-02-15 16:00:00+00:00,10109.2,1367.96,2112.53,1029.92,12242.78,2702.51,5764.83,1234.39
2017-02-15 17:00:00+00:00,9954.81,1314.26,2058.49,989.39,11824.23,2643.59,5571.71,1192.48
2017-02-15 18:00:00+00:00,9863.28,1289.67,2042.26,973.36,11517.22,2629.07,5450.67,1146.7
2017-02-15 19:00:00+00:00,9736.66,1257.42,2048.38,951.8,11267.7,2620.78,5351.68,1110.55
2017-02-15 20:00:00+00:00,9638.13,1240.41,2038.23,934.74,11003.35,2612.95,5326.78,1096.52
2017-02-15 21:00:00+00:00,9592.65,1262.27,2038.02,931.56,11027.06,2624.2,5359.11,1108.58
2017-02-15 22:00:00+00:00,9563.65,1293.75,2037.34,884.56,11288.04,2628.72,5510.44,1202.12
2017-02-15 23:00:00+00:00,9904.51,1456.12,2077.88,926.08,12143.17,2765.82,5966.97,1310.29
2017-02-16 00:00:00+00:00,10082.58,1494.59,2160.36,947.01,12623.53,2927.02,6272.86,1392.84
2017-02-16 01:00:00+00:00,9964.05,1528.79,2175.71,960.25,12707.22,2930.37,6265.66,1403.99
2017-02-16 02:00:00+00:00,9647.24,1503.64,2172.35,958.95,12409.63,2867.32,6058.31,1387.94
2017-02-16 03:00:00+00:00,9114.54,1432.58,2138.38,930.94,11664.2,2714.53,5656.22,1342.46
2017-02-16 04:00:00+00:00,8590.6,1319.1,2108.33,916.43,10951.81,2494.28,5296.96,1296.47
2017-02-16 05:00:00+00:00,8278.6,1309.45,2095.49,917.67,10606.43,2342.07,5088.92,1285.46
2017-02-16 06:00:00+00:00,8162.39,1325.14,2100.52,922.43,10523.72,2280.77,5024.35,1276.34
2017-02-16 07:00:00+00:00,8134.61,1340.6,2104.17,921.38,10668.56,2261.05,5032.58,1287.29
2017-02-16 08:00:00+00:00,8221.33,1366.8,2118.93,946.39,10902.05,2276.78,5159.73,1309.53
2017-02-16 09:00:00+00:00,8522.77,1457.32,2135.03,968.07,11480.36,2349.53,5405.42,1346.45
2017-02-16 10:00:00+00:00,9271.58,1589.6,2189.21,1038.41,12715.2,2547.46,6004.44,1426.77
2017-02-16 11:00:00+00:00,10344.19,1829.95,2276.04,1150.37,14437.79,3002.32,6957.42,1571.79
2017-02-16 12:00:00+00:00,10587.66,1841.06,2298.81,1158.3,14932.84,3131.88,7204.33,1620.57
2017-02-16 13:00:00+00:00,10427.81,1742.25,2260.75,1130.37,14002.62,2970.38,6733.73,1504.59
2017-02-16 14:00:00+00:00,10227.92,1642.32,2217.95,1095.31,13121.61,2858.27,6280.62,1325.4
2017-02-16 15:00:00+00:00,10022.89,1535.09,2164.33,1046.26,12460.49,2749.05,5892.98,1232.33
2017-02-16 16:00:00+00:00,9864.75,1443.06,2129.0,1014.74,11899.01,2664.98,5649.51,1148.04
2017-02-16 17:00:00+00:00,9736.38,1402.37,2101.29,982.47,11381.94,2654.79,5468.35,1114.61
2017-02-16 18:00:00+00:00,9746.21,1367.24,2070.89,969.35,11116.14,2671.91,5381.67,1089.12
2017-02-16 19:00:00+00:00,9734.02,1333.13,2056.23,958.3,10860.82,2693.55,5310.72,1066.56
2017-02-16 20:00:00+00:00,9708.21,1323.5,2045.39,946.96,10701.33,2714.93,5271.13,1044.63
2017-02-16 21:00:00+00:00,9677.25,1313.41,2041.68,930.91,10681.57,2739.92,5305.04,1074.78
2017-02-16 22:00:00+00:00,9593.71,1334.89,2033.82,884.88,10785.35,2699.26,5441.47,1154.78
2017-02-16 23:00:00+00:00,9861.33,1423.92,2079.11,954.54,11387.86,2776.88,5816.58,1234.39
2017-02-17 00:00:00+00:00,9992.51,1459.01,2143.49,971.91,11722.5,2921.65,6039.96,1335.12
2017-02-17 01:00:00+00:00,9849.54,1472.69,2188.92,971.59,11646.14,2917.21,5985.55,1358.72
2017-02-17 02:00:00+00:00,9470.58,1401.31,2178.96,946.06,11328.87,2845.67,5770.66,1292.01
2017-02-17 03:00:00+00:00,8928.55,1331.56,2133.96,905.93,10570.78,2656.57,5366.32,1256.09
2017-02-17 04:00:00+00:00,8386.28,1305.44,2105.31,855.64,9784.83,2414.97,4930.59,1187.35
2017-02-17 05:00:00+00:00,8049.54,1252.05,2083.32,860.42,9272.12,2246.59,4684.57,1149.77
2017-02-17 06:00:00+00:00,7891.17,1232.18,2072.4,856.76,9099.39,2158.96,4548.35,1137.38
2017-02-17 07:00:00+00:00,7825.19,1236.38,2079.87,860.17,9006.08,2112.74,4490.61,1146.78
2017-02-17 08:00:00+00:00,7829.09,1249.72,2080.59,860.54,9173.67,2102.78,4495.81,1169.6
2017-02-17 09:00:00+00:00,8031.2,1290.32,2102.55,882.11,9528.19,2143.4,4671.79,1197.49
2017-02-17 10:00:00+00:00,8606.55,1375.85,2152.13,945.97,10484.14,2265.43,5130.71,1262.87
2017-02-17 11:00:00+00:00,9499.17,1549.42,2238.26,1013.9,12009.42,2557.66,5900.83,1356.74
2017-02-17 12:00:00+00:00,9747.28,1578.82,2264.0,1022.24,12552.74,2644.85,6143.8,1402.49
2017-02-17 13:00:00+00:00,9767.37,1559.44,2202.56,1029.13,12333.94,2598.39,5940.07,1302.64
2017-02-17 14:00:00+00:00,9819.26,1539.91,2149.25,1027.18,12107.34,2657.74,5724.96,1198.21
2017-02-17 15:00:00+00:00,9889.71,1489.99,2134.98,1013.83,11700.42,2724.57,5576.33,1140.86
2017-02-17 16:00:00+00:00,9884.34,1436.62,2091.3,981.2,11307.14,2804.5,5503.65,1127.39
2017-02-17 17:00:00+00:00,9867.2,1382.31,2065.24,956.33,11066.58,2889.27,5452.38,1091.5
2017-02-17 18:00:00+00:00,9922.47,1359.6,2074.32,943.14,10813.63,3028.85,5485.98,1086.13
2017-02-17 19:00:00+00:00,9940.69,1345.82,2040.73,895.45,10600.15,3158.85,5520.44,1089.23
2017-02-17 20:00:00+00:00,9799.33,1316.89,2035.48,823.57,10475.26,3262.81,5566.83,1083.98
2017-02-17 21:00:00+00:00,9614.13,1309.23,2026.19,890.27,10460.06,3330.71,5620.69,1104.19
2017-02-17 22:00:00+00:00,9459.53,1317.4,2001.8,837.93,10548.94,3277.43,5663.58,1149.03
2017-02-17 23:00:00+00:00,9591.96,1294.07,1997.96,854.78,10931.36,3182.72,5745.83,1203.92
2017-02-18 00:00:00+00:00,9688.72,1310.36,2080.91,869.21,11043.06,3191.38,5839.53,1227.39
2017-02-18 01:00:00+00:00,9537.5,1330.62,2076.61,856.33,10813.58,3042.05,5679.11,1226.97
2017-02-18 02:00:00+00:00,9264.93,1307.59,2068.65,841.58,10491.49,2898.58,5436.31,1195.18
2017-02-18 03:00:00+00:00,8878.48,1260.33,2051.88,779.14,9931.64,2738.49,5112.15,1160.88
2017-02-18 04:00:00+00:00,8424.96,1180.34,2019.35,766.55,9230.99,2546.66,4748.94,1124.64
2017-02-18 05:00:00+00:00,8045.77,1136.68,2002.18,721.8,8641.82,2381.24,4458.79,1067.2
2017-02-18 06:00:00+00:00,7813.42,1091.48,1997.83,712.29,8335.81,2254.87,4254.59,1028.64
2017-02-18 07:00:00+00:00,7658.19,1074.18,1985.04,713.81,8092.59,2173.93,4129.84,1023.61
2017-02-18 08:00:00+00:00,7567.16,1061.58,1987.62,716.3,8018.44,2116.95,4061.7,1024.64
2017-02-18 09:00:00+00:00,7573.16,1062.7,1994.36,723.62,8093.9,2100.4,4079.65,1036.2
2017-02-18 10:00:00+00:00,7730.89,1090.77,2005.6,741.58,8350.47,2145.58,4168.73,1074.0
2017-02-18 11:00:00+00:00,8056.78,1135.99,2025.95,768.23,8833.88,2239.35,4415.06,1139.32
2017-02-18 12:00:00+00:00,8258.08,1162.93,2038.99,792.45,9315.25,2294.38,4637.29,1185.87
2017-02-18 13:00:00+00:00,8609.34,1235.58,2047.8,835.77,9839.07,2447.31,4907.19,1171.88
2017-02-18 14:00:00+00:00,9007.07,1257.85,2040.41,852.31,10236.62,2628.62,5141.27,1194.05
2017-02-18 15:00:00+00:00,9360.63,1275.9,2039.18,860.08,10422.5,2813.89,5327.44,1184.66
2017-02-18 16:00:00+00:00,9707.91,1262.81,2034.7,887.81,10489.65,3015.11,5513.42,1131.91
2017-02-18 17:00:00+00:00,10026.36,1279.26,2027.54,842.54,10514.34,3223.47,5673.19,1131.78
2017-02-18 18:00:00+00:00,10329.71,1302.65,2025.69,867.93,10555.82,3414.69,5838.58,1095.75
2017-02-18 19:00:00+00:00,10650.63,1319.18,2020.09,874.6,10645.57,3553.01,6027.76,1083.71
2017-02-18 20:00:00+00:00,10901.77,1310.7,2019.65,883.72,10725.82,3627.54,6187.75,1081.35
2017-02-18 21:00:00+00:00,10966.52,1346.78,2020.1,855.77,10796.57,3623.09,6280.18,1110.65
2017-02-18 22:00:00+00:00,10749.46,1356.04,2012.8,809.44,10809.75,3514.16,6304.0,1165.12
2017-02-18 23:00:00+00:00,10722.48,1377.87,2012.57,837.5,11013.17,3397.48,6262.85,1211.31
2017-02-19 00:00:00+00:00,10683.59,1381.08,2027.9,856.3,11003.98,3375.29,6170.46,1224.97
2017-02-19 01:00:00+00:00,10394.11,1352.81,2028.86,829.21,10681.18,3251.22,5936.01,1192.41
2017-02-19 02:00:00+00:00,10089.66,1298.5,2016.44,820.44,10200.81,3130.6,5683.27,1155.22
2017-02-19 03:00:00+00:00,9695.44,1221.48,1985.84,779.08,9661.33,2996.04,5436.73,1118.22
2017-02-19 04:00:00+00:00,9225.34,1098.99,1964.93,749.4,8948.81,2827.63,5081.31,1083.37
2017-02-19 05:00:00+00:00,8773.74,1096.45,1941.04,729.19,8364.39,2662.85,4727.86,1078.21
2017-02-19 06:00:00+00:00,8453.91,1039.5,1933.84,705.62,7952.04,2521.97,4483.59,1081.63
2017-02-19 07:00:00+00:00,8268.55,1038.65,1928.86,712.96,7725.19,2430.86,4327.26,1044.26
2017-02-19 08:00:00+00:00,8151.95,1020.88,1927.44,704.59,7613.62,2370.49,4232.34,1050.36
2017-02-19 09:00:00+00:00,8112.34,996.9,1927.73,711.88,7585.58,2336.96,4198.61,1046.27
2017-02-19 10:00:00+00:00,8183.85,998.35,1933.8,725.01,7695.1,2347.2,4255.32,1055.69
2017-02-19 11:00:00+00:00,8356.88,1055.87,1950.04,736.07,8027.25,2388.65,4392.22,1090.82
2017-02-19 12:00:00+00:00,8450.59,1074.6,1957.63,761.0,8388.1,2420.04,4599.17,1120.01
2017-02-19 13:00:00+00:00,8863.59,1185.04,1975.5,796.66,8932.56,2598.0,4915.09,1122.99
2017-02-19 14:00:00+00:00,9345.93,1245.84,1993.11,848.07,9607.45,2832.25,5262.13,1084.62
2017-02-19 15:00:00+00:00,9739.25,1270.27,2006.15,805.64,10003.05,3032.2,5498.78,1142.54
2017-02-19 16:00:00+00:00,9956.48,1282.24,2016.94,789.75,10153.8,3167.7,5715.34,1165.94
2017-02-19 17:00:00+00:00,10170.17,1303.87,2011.33,795.78,10224.44,3306.8,5897.93,1182.32
2017-02-19 18:00:00+00:00,10452.98,1296.6,2006.84,816.06,10251.21,3415.91,5982.66,1183.84
2017-02-19 19:00:00+00:00,10814.84,1315.76,2004.44,822.09,10153.58,3494.86,6101.24,1185.81
2017-02-19 20:00:00+00:00,10976.55,1328.3,2012.76,832.92,10149.69,3556.88,6147.05,1185.44
2017-02-19 21:00:00+00:00,10797.79,1338.09,2045.23,846.99,10301.7,3542.98,6174.87,1185.53
2017-02-19 22:00:00+00:00,10640.66,1360.05,2063.93,862.27,10526.12,3441.06,6200.55,1247.99
2017-02-19 23:00:00+00:00,10985.97,1414.96,2066.78,896.59,11117.18,3432.02,6458.99,1261.57
2017-02-20 00:00:00+00:00,11031.16,1461.57,2110.61,898.65,11361.52,3486.5,6557.26,1219.3
2017-02-20 01:00:00+00:00,10807.01,1413.18,2084.7,876.18,11064.65,3353.81,6396.26,1253.2
2017-02-20 02:00:00+00:00,10528.55,1357.2,2086.21,787.99,10697.99,3185.91,6171.0,1187.91
2017-02-20 03:00:00+00:00,10001.91,1284.71,2019.26,786.31,10001.68,2959.54,5545.94,1124.48
2017-02-20 04:00:00+00:00,9431.33,1191.46,2007.23,734.05,9178.31,2684.29,4773.71,1077.37
2017-02-20 05:00:00+00:00,8914.01,1125.57,1980.95,738.26,8422.64,2546.98,4240.63,1042.08
2017-02-20 06:00:00+00:00,8590.03,1097.02,1985.15,704.75,7912.93,2348.33,3948.49,998.01
2017-02-20 07:00:00+00:00,8399.6,1054.29,2001.67,703.32,7644.55,2291.98,3841.97,1008.35
2017-02-20 08:00:00+00:00,8338.9,1032.49,2024.89,728.68,7561.84,2157.91,3845.54,1004.09
2017-02-20 09:00:00+00:00,8481.93,1023.71,2044.23,739.82,7759.67,2168.28,3928.48,1030.04
2017-02-20 10:00:00+00:00,8927.56,1091.66,2084.07,750.36,8369.64,2293.92,4194.26,1075.43
2017-02-20 11:00:00+00:00,9498.91,1194.79,2155.33,800.09,9366.25,2492.77,4652.7,1138.88
2017-02-20 12:00:00+00:00,9667.54,1274.99,2188.77,861.64,10103.64,2500.7,5008.98,1189.45
2017-02-20 13:00:00+00:00,9751.14,1315.45,2160.05,882.38,10458.67,2479.12,5202.54,1170.54
2017-02-20 14:00:00+00:00,9983.7,1367.92,2130.51,926.41,10810.84,2536.45,5399.73,1178.49
2017-02-20 15:00:00+00:00,10196.54,1382.51,2134.02,1013.16,11097.69,2599.82,5557.97,1168.16
2017-02-20 16:00:00+00:00,10269.47,1410.92,2123.95,1021.03,11275.19,2595.98,5610.41,1137.48
2017-02-20 17:00:00+00:00,10261.94,1407.35,2085.84,999.87,11261.35,2689.32,5637.38,1131.05
2017-02-20 18:00:00+00:00,10293.85,1393.83,2085.92,1004.9,11175.4,2880.57,5657.09,1141.71
2017-02-20 19:00:00+00:00,10225.7,1382.26,2094.6,1008.18,11021.28,3021.54,5700.28,1161.01
2017-02-20 20:00:00+00:00,10174.05,1374.47,2093.35,1008.17,10864.04,3041.77,5776.78,1148.81
2017-02-20 21:00:00+00:00,10149.56,1385.7,2103.31,977.35,10812.27,3077.03,5885.27,1182.4
2017-02-20 22:00:00+00:00,10108.67,1392.83,2085.23,893.02,10954.67,3010.64,5938.84,1216.14
2017-02-20 23:00:00+00:00,10215.16,1412.9,2077.7,855.93,11430.07,3014.18,6070.45,1234.88
2017-02-21 00:00:00+00:00,10216.61,1424.55,2114.01,883.03,11708.79,3092.03,6225.07,1293.54
2017-02-21 01:00:00+00:00,9992.34,1416.49,2097.39,856.82,11481.39,3017.23,6007.91,1269.22
2017-02-21 02:00:00+00:00,9565.58,1308.57,2070.21,829.43,10912.29,2840.59,5670.46,1214.85
2017-02-21 03:00:00+00:00,8955.65,1218.75,2032.84,786.38,10040.67,2627.81,5190.8,1154.99
2017-02-21 04:00:00+00:00,8365.71,1147.94,1998.89,744.27,9171.37,2360.92,4663.8,1114.53
2017-02-21 05:00:00+00:00,7949.67,1034.01,1978.8,697.73,8579.18,2161.68,4299.1,1082.3
2017-02-21 06:00:00+00:00,7720.78,982.28,1973.99,695.73,8264.98,2027.55,4115.26,1068.61
2017-02-21 07:00:00+00:00,7603.84,966.61,1970.05,699.62,8120.34,1971.07,4000.21,1065.92
2017-02-21 08:00:00+00:00,7582.16,966.71,1987.46,711.25,8168.78,1963.02,3991.86,1044.46
2017-02-21 09:00:00+00:00,7755.6,1027.75,1988.65,730.7,8454.31,1999.71,4095.29,1094.4
2017-02-21 10:00:00+00:00,8336.98,1122.05,2045.35,782.23,9327.1,2176.19,4477.87,1166.82
2017-02-21 11:00:00+00:00,9237.06,1267.03,2131.71,870.34,10772.4,2506.5,5244.08,1286.78
2017-02-21 12:00:00+00:00,9441.08,1316.81,2155.42,884.46,11315.66,2573.42,5477.52,1337.9
2017-02-21 13:00:00+00:00,9517.44,1316.98,2112.79,902.16,11086.78,2575.9,5373.15,1265.42
2017-02-21 14:00:00+00:00,9698.73,1333.85,2088.46,935.07,11029.43,2593.43,5318.43,1186.18
2017-02-21 15:00:00+00:00,9884.62,1313.16,2074.43,925.09,10985.79,2688.68,5321.98,1161.14
2017-02-21 16:00:00+00:00,10001.41,1314.5,2049.95,911.98,10944.46,2816.46,5381.86,1137.48
2017-02-21 17:00:00+00:00,10178.15,1349.68,2042.32,901.66,10940.77,2922.08,5456.33,1103.88
2017-02-21 18:00:00+00:00,10403.16,1355.76,2047.5,906.41,11047.94,3065.36,5559.86,1101.69
2017-02-21 19:00:00+00:00,10561.75,1347.39,2073.09,912.42,11044.88,3216.57,5685.55,1098.96
2017-02-21 20:00:00+00:00,10649.74,1345.84,2077.38,928.55,11071.29,3326.38,5847.33,1110.47
2017-02-21 21:00:00+00:00,10660.46,1366.73,2087.19,922.63,11136.75,3407.55,5990.75,1143.18
2017-02-21 22:00:00+00:00,10473.41,1337.41,2084.29,886.44,11229.1,3374.28,6077.91,1154.31
2017-02-21 23:00:00+00:00,10457.7,1398.18,2084.43,871.75,11543.69,3279.09,6167.94,1200.33
2017-02-22 00:00:00+00:00,10515.66,1413.84,2125.7,844.86,11770.05,3274.73,6263.73,1305.16
2017-02-22 01:00:00+00:00,10213.68,1385.94,2085.87,849.31,11463.24,3142.09,6036.88,1270.25
2017-02-22 02:00:00+00:00,9736.04,1318.14,2063.06,829.53,10833.06,2996.28,5649.79,1228.15
2017-02-22 03:00:00+00:00,9058.61,1241.75,2004.35,800.39,9941.0,2732.24,5109.66,1159.95
2017-02-22 04:00:00+00:00,8428.8,1127.4,1968.37,751.83,9043.39,2459.09,4613.41,1122.2
2017-02-22 05:00:00+00:00,7929.92,1068.85,1932.91,769.31,8361.72,2220.58,4214.67,1071.74
2017-02-22 06:00:00+00:00,7659.29,1006.77,1921.53,751.09,8140.14,2092.27,4022.22,1053.29
2017-02-22 07:00:00+00:00,7536.63,994.86,1929.48,742.37,8035.64,2024.48,3954.87,1032.13
2017-02-22 08:00:00+00:00,7530.11,1023.19,1952.84,770.07,8100.88,2006.26,3953.07,1019.78
2017-02-22 09:00:00+00:00,7719.32,1056.44,1954.35,803.44,8480.95,2031.34,4083.47,1043.43
2017-02-22 10:00:00+00:00,8297.32,1146.27,1998.82,852.39,9456.46,2166.0,4522.04,1108.97
2017-02-22 11:00:00+00:00,9194.09,1325.38,2099.46,925.95,11044.49,2512.52,5328.18,1239.44
2017-02-22 12:00:00+00:00,9377.23,1382.45,2124.24,948.32,11568.31,2588.65,5596.01,1265.68
2017-02-22 13:00:00+00:00,9471.02,1317.14,2093.79,960.42,11274.5,2553.01,5469.89,1173.53
2017-02-22 14:00:00+00:00,9692.31,1300.14,2077.66,966.14,11060.74,2617.41,5417.13,1093.03
2017-02-22 15:00:00+00:00,9980.08,1298.93,2081.29,968.8,11008.83,2709.13,5457.16,1095.17
2017-02-22 16:00:00+00:00,10235.69,1307.22,2083.12,964.66,11018.43,2854.0,5544.49,1111.66
2017-02-22 17:00:00+00:00,10471.63,1396.53,2087.23,936.91,11054.16,3046.24,5710.62,1118.45
2017-02-22 18:00:00+00:00,10862.88,1399.93,2116.7,934.79,11335.46,3305.8,5933.27,1141.27
2017-02-22 19:00:00+00:00,11249.68,1481.52,2121.78,947.48,11518.65,3553.95,6171.45,1166.57
2017-02-22 20:00:00+00:00,11548.34,1481.6,2110.49,953.86,11700.97,3725.95,6450.37,1179.68
2017-02-22 21:00:00+00:00,11686.56,1480.74,2150.92,939.29,11928.21,3825.04,6679.81,1215.5
2017-02-22 22:00:00+00:00,11500.58,1493.03,2184.02,867.66,11978.86,3757.35,6776.8,1283.74
2017-02-22 23:00:00+00:00,11231.29,1499.36,2167.33,847.89,12047.29,3564.81,6735.67,1300.97
2017-02-23 00:00:00+00:00,11094.5,1487.19,2166.46,875.12,12167.58,3474.2,6725.37,1293.68
2017-02-23 01:00:00+00:00,10674.27,1435.13,2148.42,853.16,11861.11,3315.49,6388.82,1245.44
2017-02-23 02:00:00+00:00,10083.88,1344.65,2133.57,820.55,11221.61,3125.64,5941.04,1181.86
2017-02-23 03:00:00+00:00,9342.75,1230.13,2056.03,774.53,10216.47,2848.49,5385.71,1136.78
2017-02-23 04:00:00+00:00,8582.52,1141.05,2018.87,733.43,9174.82,2545.51,4797.26,1111.79
2017-02-23 05:00:00+00:00,8071.66,1055.67,1983.88,707.19,8486.81,2318.99,4392.64,1061.31
2017-02-23 06:00:00+00:00,7796.77,1002.97,1955.28,703.35,8116.1,2172.25,4146.97,1043.43
2017-02-23 07:00:00+00:00,7660.97,981.46,1940.54,669.56,7842.32,2096.66,4002.05,1037.57
2017-02-23 08:00:00+00:00,7628.44,980.86,1937.81,663.05,7816.39,2066.37,3974.08,1018.79
2017-02-23 09:00:00+00:00,7804.35,1007.25,1921.52,687.4,8018.83,2086.5,4060.46,1038.59
2017-02-23 10:00:00+00:00,8345.3,1073.16,1977.54,724.26,8761.23,2221.08,4408.98,1058.16
2017-02-23 11:00:00+00:00,9188.88,1237.41,2057.27,805.21,10140.74,2531.5,5181.92,1179.31
2017-02-23 12:00:00+00:00,9358.02,1238.95,2073.06,848.25,10573.0,2608.88,5368.75,1236.73
2017-02-23 13:00:00+00:00,9590.31,1235.04,2056.56,900.55,10572.11,2614.3,5340.97,1151.53
2017-02-23 14:00:00+00:00,9986.42,1296.52,2057.9,969.24,10709.33,2731.43,5370.9,1088.82
2017-02-23 15:00:00+00:00,10349.64,1320.8,2106.92,1004.12,11035.84,2924.45,5527.86,1108.1
2017-02-23 16:00:00+00:00,10674.06,1349.83,2145.39,993.11,11357.29,3119.36,5743.34,1156.18
2017-02-23 17:00:00+00:00,11013.7,1381.08,2155.3,1006.86,11846.59,3342.09,5951.69,1189.8
2017-02-23 18:00:00+00:00,11449.72,1434.12,2157.21,1038.77,12216.47,3599.16,6258.59,1222.94
2017-02-23 19:00:00+00:00,11725.1,1509.97,2165.46,1031.64,12507.5,3828.46,6595.03,1265.02
2017-02-23 20:00:00+00:00,11958.25,1514.45,2160.7,1013.68,12780.82,3984.35,6918.5,1306.95
2017-02-23 21:00:00+00:00,11950.5,1536.4,2176.54,1024.99,12937.66,4011.31,7153.05,1359.92
2017-02-23 22:00:00+00:00,11556.09,1501.5,2160.96,993.31,12878.11,3858.45,7174.93,1367.23
2017-02-23 23:00:00+00:00,11229.25,1500.12,2131.35,974.46,12861.15,3689.6,7101.95,1338.78
2017-02-24 00:00:00+00:00,11133.17,1517.7,2145.13,990.93,12934.07,3642.16,7073.6,1378.69
2017-02-24 01:00:00+00:00,10802.17,1473.5,2121.24,960.61,12676.56,3480.21,6867.64,1333.99
2017-02-24 02:00:00+00:00,10309.03,1389.89,2079.89,914.77,12037.38,3288.53,6401.02,1294.09
2017-02-24 03:00:00+00:00,9638.48,1288.85,2045.32,866.6,10994.93,3049.57,5796.11,1232.66
2017-02-24 04:00:00+00:00,8909.4,1168.88,1994.16,804.29,9906.8,2762.21,5164.55,1130.14
2017-02-24 05:00:00+00:00,8384.0,1084.01,1975.2,762.23,9071.78,2533.27,4727.66,1046.22
2017-02-24 06:00:00+00:00,8060.52,1021.29,1920.74,726.99,8557.7,2377.3,4411.32,1064.02
2017-02-24 07:00:00+00:00,7872.14,1001.18,1913.88,708.6,8209.41,2287.05,4225.16,1029.53
2017-02-24 08:00:00+00:00,7826.29,987.28,1911.99,707.78,8026.38,2248.77,4147.33,994.88
2017-02-24 09:00:00+00:00,7958.44,990.23,1925.66,707.71,8127.73,2246.3,4155.27,1030.83
2017-02-24 10:00:00+00:00,8501.59,1055.31,1957.52,742.85,8684.96,2339.66,4451.84,1073.4
2017-02-24 11:00:00+00:00,9310.1,1205.16,2037.05,838.13,9853.77,2618.74,5130.94,1178.54
2017-02-24 12:00:00+00:00,9491.13,1220.21,2080.11,866.13,10380.86,2676.48,5338.82,1218.24
2017-02-24 13:00:00+00:00,9769.67,1216.66,2068.73,937.03,10489.9,2762.59,5362.78,1175.16
2017-02-24 14:00:00+00:00,10249.53,1299.02,2072.48,979.83,10649.6,2924.69,5574.12,1122.96
2017-02-24 15:00:00+00:00,10678.43,1332.71,2077.5,958.56,10815.49,3123.94,5659.78,1112.57
